customer_id,user_type,age,city_tier,daily_free_hours,avg_ott_hours_per_day,number_of_platforms,primary_device,net_quality,plan,monthly_fee,tenure_months,auto_renewable_enabled,days_since_last_login,num_support_tickets_last_3m,churn_score,churn_prob,churn,churn_reason,lifestyle,fee_per_platform,engagement_ratio
CUST_09446,college student,18,tier 3,2.230065669,0.979487244,2,other device,medium,basic,177.75,8,False,56,0,2.0,0.880797078,0,none,casual viewer,88.875,0.4392190138684207
CUST_09447,college student,21,tier 2,3.615640222,3.010136759,3,laptop,high,premium,703.27,33,True,5,2,1.0,0.731058579,1,too expensive,casual viewer,234.42333333333332,0.8325321586711787
CUST_09448,college student,18,tier 1,6.790264713,3.656261728,2,tablet,high,basic,224.13,35,False,58,0,1.5,0.817574476,1,switched to competitor,sports enthusiast,112.065,0.5384564346954054
CUST_09449,retired individual,50,tier 2,2.180107257,1.701786646,2,laptop,high,premium,712.77,6,False,27,1,1.3,0.785834983,1,too expensive,binge watcher,356.385,0.7805976703833338
CUST_09450,college student,18,tier 1,3.60907799,2.568604095,2,smart TV,high,premium,776.18,9,False,50,0,1.5,0.817574476,1,too expensive,news junkie,388.09,0.7117064530378852
CUST_09451,college student,22,tier 2,1.818293674,0.656345311,3,laptop,medium,standard,382.44,32,True,35,0,1.9,0.869891526,1,too expensive,sports enthusiast,127.48,0.36096771406355344
CUST_09452,college student,19,tier 3,6.024559238,3.589796009,3,laptop,high,standard,393.75,18,True,28,2,1.3,0.785834983,1,too expensive,sports enthusiast,131.25,0.5958603554526124
CUST_09453,college student,24,tier 2,2.996540766,1.969329277,1,other device,medium,basic,204.16,22,True,11,0,0.4,0.59868766,1,technical issues,news junkie,204.16,0.6572008962283545
CUST_09454,working professional,43,tier 2,1.96101686,0.767589272,3,smart TV,low,basic,165.54,32,False,17,0,2.4,0.916827304,1,too expensive,news junkie,55.18,0.3914241063689784
CUST_09455,college student,21,tier 2,3.649674148,1.191386347,3,other device,high,standard,422.91,19,False,30,1,1.5,0.817574476,1,too expensive,casual viewer,140.97,0.3264363608057647
CUST_09456,retired individual,64,tier 1,3.832636496,3.403458966,3,laptop,medium,basic,260.76,5,False,54,0,2.6,0.93086158,1,too expensive,sports enthusiast,86.92,0.8880202882668579
CUST_09457,college student,22,tier 3,1.154108965,0.804577837,3,other device,high,basic,170.17,30,False,36,1,2.1,0.890903179,1,too expensive,casual viewer,56.72333333333333,0.6971420042647359
CUST_09458,working professional,28,tier 2,0.873338857,0.43427893,2,smart TV,medium,standard,382.74,2,True,1,0,2.0,0.880797078,1,no time to watch,casual viewer,191.37,0.4972628052893334
CUST_09459,college student,18,tier 2,5.47318822,1.980283894,1,phone,medium,basic,195.76,16,False,4,0,0.7,0.668187772,0,none,sports enthusiast,195.76,0.3618154198979841
CUST_09460,working professional,33,tier 2,1.536565616,1.085131609,3,other device,medium,standard,389.26,32,True,21,0,1.5,0.817574476,1,too expensive,family viewer,129.75333333333333,0.7062058383323866
CUST_09461,working professional,27,tier 2,3.797831149,1.297233948,3,laptop,high,standard,391.92,22,True,48,1,1.4,0.802183889,1,too expensive,sports enthusiast,130.64000000000001,0.34157230722107595
CUST_09462,school student,11,tier 2,3.100309106,2.116228048,3,smart TV,medium,basic,199.45,23,True,54,0,1.7,0.845534735,0,none,sports enthusiast,66.48333333333333,0.6825861472665686
CUST_09463,college student,20,tier 2,3.180538498,1.083945859,3,smart TV,high,premium,679.2,9,False,50,0,1.9,0.869891526,1,too expensive,casual viewer,226.4,0.3408057659674962
CUST_09464,college student,23,tier 2,4.283508812,2.088166295,1,laptop,high,premium,682.44,29,False,37,2,1.4,0.802183889,0,none,sports enthusiast,682.44,0.4874896694854751
CUST_09465,retired individual,85,tier 2,2.346792281,1.817584648,1,phone,medium,premium,688.81,10,True,17,1,0.7,0.668187772,1,too expensive,binge watcher,688.81,0.7744974545533713
CUST_09466,retired individual,50,tier 3,3.787755708,1.954660128,1,smart TV,high,standard,358.96,17,False,20,1,0.7,0.668187772,0,none,news junkie,358.96,0.5160470417539398
CUST_09467,college student,19,tier 3,3.478614011,2.458905295,3,laptop,medium,standard,314.14,13,True,30,0,1.3,0.785834983,0,none,casual viewer,104.71333333333332,0.706863505759622
CUST_09468,working professional,39,tier 2,0.787213772,0.313009015,1,laptop,high,premium,721.42,2,True,5,1,1.3,0.785834983,1,too expensive,casual viewer,721.42,0.3976162843350256
CUST_09469,school student,10,tier 2,3.823368121,3.22392353,2,other device,low,premium,694.05,6,True,45,0,1.7,0.845534735,1,too expensive,binge watcher,347.025,0.8432155701389236
CUST_09470,college student,24,tier 3,3.947584795,1.503975502,1,smart TV,high,standard,306.65,1,False,56,0,1.9,0.869891526,1,content not interesting,binge watcher,306.65,0.38098624351399146
CUST_09471,college student,19,tier 2,7.480800429,4.005940441,2,smart TV,low,basic,202.41,28,False,6,0,1.5,0.817574476,1,technical issues,family viewer,101.205,0.5354962318565015
CUST_09472,college student,22,tier 2,3.368472681,1.271768768,1,tablet,high,standard,402.33,18,True,14,2,0.2,0.549833997,0,none,family viewer,402.33,0.3775505662175801
CUST_09473,working professional,28,tier 2,1.602089259,0.546598922,3,other device,high,premium,705.79,31,True,17,0,1.2,0.768524783,1,too expensive,casual viewer,235.26333333333332,0.3411788194255661
CUST_09474,working professional,35,tier 2,2.453796238,1.091064951,2,phone,high,premium,681.79,6,False,0,0,1.0,0.731058579,0,none,sports enthusiast,340.895,0.4446436644182352
CUST_09475,college student,22,tier 1,3.120772153,1.199848153,1,other device,high,standard,460.68,28,False,56,1,1.1,0.750260106,0,none,casual viewer,460.68,0.3844715647845631
CUST_09476,working professional,25,tier 3,3.887921782,1.935791383,1,tablet,high,basic,181.63,29,False,49,1,1.1,0.750260106,1,switched to competitor,news junkie,181.63,0.4978987468220625
CUST_09477,retired individual,71,tier 1,2.624327916,0.850008239,3,phone,low,basic,262.68,11,False,3,0,2.1,0.890903179,1,too expensive,family viewer,87.56,0.32389559011191804
CUST_09478,college student,21,tier 1,5.549631467,4.736625285,3,other device,high,standard,430.69,35,True,56,0,1.4,0.802183889,1,too expensive,sports enthusiast,143.56333333333333,0.853502671873905
CUST_09479,retired individual,79,tier 2,3.397629612,2.526441612,2,smart TV,low,premium,720.91,6,True,42,1,1.7,0.845534735,1,too expensive,family viewer,360.455,0.74358947281273
CUST_09480,college student,23,tier 2,4.663494305,2.327422549,1,laptop,low,standard,396.55,13,False,55,0,1.8,0.858148935,1,technical issues,news junkie,396.55,0.4990726688579069
CUST_09481,retired individual,60,tier 2,1.466350064,0.981301704,1,tablet,high,basic,197.85,14,False,27,0,0.9,0.710949503,1,no time to watch,casual viewer,197.85,0.6692138037783044
CUST_09482,working professional,45,tier 3,1.000757773,0.606427657,3,laptop,low,standard,339.58,13,False,54,0,2.8,0.942675824,1,too expensive,family viewer,113.19333333333333,0.6059684704542385
CUST_09483,college student,21,tier 1,3.143289736,2.566304745,3,laptop,low,premium,760.98,1,True,56,1,2.9,0.947846437,1,too expensive,news junkie,253.66,0.8164391324185586
CUST_09484,retired individual,73,tier 1,3.359396798,1.831130519,2,smart TV,high,premium,796.63,13,False,22,0,1.1,0.750260106,1,too expensive,binge watcher,398.315,0.5450771757864847
CUST_09485,retired individual,75,tier 3,4.24555588,2.091711629,1,smart TV,high,standard,407.56,26,False,50,0,1.1,0.750260106,1,switched to competitor,sports enthusiast,407.56,0.49268262816976516
CUST_09486,college student,21,tier 1,3.597580185,1.314258528,1,smart TV,high,premium,763.71,13,True,14,0,-0.1,0.475020813,1,too expensive,news junkie,763.71,0.36531736901369444
CUST_09487,working professional,25,tier 3,3.795119737,1.286016569,3,other device,medium,premium,633.14,32,False,51,0,2.2,0.900249511,1,too expensive,family viewer,211.04666666666665,0.33886060470297097
CUST_09488,college student,22,tier 2,5.793654178,4.714934419,2,laptop,high,standard,376.54,24,False,29,0,1.1,0.750260106,1,switched to competitor,news junkie,188.27,0.8138101229624342
CUST_09489,working professional,35,tier 1,2.783039798,1.444498007,1,phone,high,premium,772.53,2,False,22,0,1.7,0.845534735,1,too expensive,family viewer,772.53,0.5190360583553538
CUST_09490,retired individual,61,tier 3,2.772095712,1.234178598,3,phone,high,basic,194.03,12,True,21,0,1.2,0.768524783,1,too expensive,casual viewer,64.67666666666666,0.4452150020136101
CUST_09491,college student,21,tier 1,4.849870389,3.462757285,1,tablet,high,basic,216.8,26,False,31,0,1.1,0.750260106,1,switched to competitor,family viewer,216.8,0.7139896548274539
CUST_09492,working professional,35,tier 1,0.182264958,0.145432149,3,tablet,medium,basic,251.85,6,True,12,0,1.6,0.832018385,1,too expensive,family viewer,83.95,0.7979161249415809
CUST_09493,college student,20,tier 3,4.613271049,4.073068167,2,phone,high,premium,619.59,34,True,6,1,0.3,0.574442517,1,too expensive,sports enthusiast,309.795,0.8829024186391351
CUST_09494,retired individual,68,tier 3,3.264025967,1.426337951,1,other device,high,standard,374.49,30,True,44,0,0.6,0.645656306,1,switched to competitor,news junkie,374.49,0.4369873173254691
CUST_09495,college student,18,tier 1,3.634804722,2.375402788,3,other device,high,standard,443.41,20,True,42,0,1.4,0.802183889,1,too expensive,casual viewer,147.80333333333334,0.6535159299267577
CUST_09496,working professional,47,tier 2,2.97449564,2.404557332,3,other device,low,standard,370.18,24,False,1,0,2.1,0.890903179,1,too expensive,news junkie,123.39333333333333,0.8083916142502733
CUST_09497,school student,15,tier 2,6.536512779,3.549605557,1,smart TV,low,premium,717.28,24,True,48,2,1.6,0.832018385,1,too expensive,binge watcher,717.28,0.5430427013627047
CUST_09498,working professional,37,tier 2,1.973699302,0.786708112,2,smart TV,medium,standard,367.87,6,True,41,0,1.5,0.817574476,1,no time to watch,news junkie,183.935,0.3985957289455433
CUST_09499,college student,19,tier 2,3.956655304,3.150492067,1,other device,high,premium,713.22,24,False,43,0,1.1,0.750260106,1,too expensive,family viewer,713.22,0.7962513347612047
CUST_09500,college student,22,tier 1,3.751180976,2.087404991,3,other device,medium,premium,800.89,32,True,47,0,1.7,0.845534735,1,too expensive,news junkie,266.9633333333333,0.5564660847757509
CUST_09501,college student,20,tier 2,3.81404116,1.362897168,2,laptop,low,basic,176.36,33,False,42,0,2.2,0.900249511,1,technical issues,casual viewer,88.18,0.3573367750441372
CUST_09502,retired individual,88,tier 3,2.886987345,2.44924261,3,phone,high,standard,362.95,33,False,56,0,2.1,0.890903179,1,too expensive,casual viewer,120.98333333333333,0.8483731715145431
CUST_09503,working professional,41,tier 1,2.166477526,1.878556573,1,smart TV,high,standard,460.68,11,False,38,0,1.3,0.785834983,1,content not interesting,binge watcher,460.68,0.8671018048677418
CUST_09504,working professional,43,tier 3,1.09162024,0.565567822,1,other device,high,standard,344.36,33,True,53,0,0.8,0.689974481,1,no time to watch,binge watcher,344.36,0.5180994280575084
CUST_09505,retired individual,60,tier 2,0.0,0.0,1,phone,medium,standard,413.66,25,True,18,0,1.1,0.750260106,1,no time to watch,family viewer,413.66,0.0
CUST_09506,college student,24,tier 1,3.625070414,2.036993133,2,other device,high,premium,814.76,3,False,50,0,1.9,0.869891526,1,too expensive,binge watcher,407.38,0.5619182251283024
CUST_09507,retired individual,55,tier 1,4.037429697,3.457182794,1,phone,high,standard,446.4,28,False,27,0,0.7,0.668187772,1,switched to competitor,binge watcher,446.4,0.856283094308453
CUST_09508,retired individual,75,tier 3,3.621637554,2.961999396,3,other device,medium,premium,644.59,33,True,40,1,1.7,0.845534735,0,none,family viewer,214.86333333333334,0.8178619068958329
CUST_09509,retired individual,85,tier 3,1.949839171,1.676291554,1,smart TV,high,premium,598.4,15,False,11,1,0.6,0.645656306,0,none,news junkie,598.4,0.8597075999556889
CUST_09510,working professional,45,tier 2,1.844032843,0.815493928,1,laptop,high,standard,414.82,16,True,4,0,0.1,0.524979187,0,none,family viewer,414.82,0.4422339499514001
CUST_09511,college student,20,tier 2,1.050713808,0.595847692,3,phone,low,premium,691.96,29,True,19,1,1.9,0.869891526,1,too expensive,casual viewer,230.65333333333334,0.5670884759135096
CUST_09512,college student,23,tier 3,3.181002207,1.303057866,1,laptop,medium,standard,351.8,3,False,15,1,1.1,0.750260106,1,technical issues,news junkie,351.8,0.40963752339829795
CUST_09513,college student,22,tier 2,1.835405908,0.994975621,2,smart TV,medium,standard,385.55,30,True,19,1,1.1,0.750260106,1,no time to watch,family viewer,192.775,0.5421011323234773
CUST_09514,school student,15,tier 2,6.82373008,5.875481859,1,tablet,high,basic,200.45,30,True,13,0,-0.1,0.475020813,0,none,binge watcher,200.45,0.8610366749735212
CUST_09515,college student,24,tier 1,5.61037097,4.85283434,2,tablet,low,standard,425.44,21,True,14,0,1.0,0.731058579,1,technical issues,binge watcher,212.72,0.8649756613153159
CUST_09516,retired individual,88,tier 2,2.505102712,1.012970272,1,laptop,medium,premium,700.42,30,True,40,0,1.1,0.750260106,1,too expensive,news junkie,700.42,0.40436277009627064
CUST_09517,school student,12,tier 3,2.659875865,1.615708522,1,tablet,low,basic,200.96,10,False,23,1,1.6,0.832018385,1,technical issues,casual viewer,200.96,0.6074375662640181
CUST_09518,college student,24,tier 1,4.32130887,2.154612588,2,tablet,medium,standard,445.33,25,True,46,1,1.3,0.785834983,1,technical issues,news junkie,222.665,0.4986018479165087
CUST_09519,college student,18,tier 1,5.720983063,2.459644564,2,laptop,medium,premium,792.01,32,True,15,1,0.6,0.645656306,0,none,news junkie,396.005,0.42993390068003423
CUST_09520,retired individual,71,tier 2,2.422357004,0.772302373,2,smart TV,high,premium,718.77,29,True,49,0,1.2,0.768524783,0,none,family viewer,359.385,0.31882268869729324
CUST_09521,school student,16,tier 2,5.741006087,3.327923142,3,laptop,high,standard,401.86,20,True,12,0,0.7,0.668187772,1,too expensive,binge watcher,133.95333333333335,0.57967594731101
CUST_09522,school student,16,tier 2,2.222330242,1.89000425,3,smart TV,high,standard,410.64,14,True,39,0,1.6,0.832018385,1,too expensive,sports enthusiast,136.88,0.8504605725470752
CUST_09523,working professional,38,tier 3,1.968769706,1.24081674,1,other device,medium,standard,379.82,4,True,10,0,0.8,0.689974481,1,no time to watch,sports enthusiast,379.82,0.6302498134842797
CUST_09524,retired individual,70,tier 3,3.013671448,1.196885527,1,phone,high,standard,333.21,20,True,22,1,0.2,0.549833997,1,switched to competitor,news junkie,333.21,0.39715196153658483
CUST_09525,college student,20,tier 3,3.952896485,3.121798616,1,tablet,medium,basic,176.35,6,True,25,0,0.5,0.622459331,1,technical issues,sports enthusiast,176.35,0.7897496501226998
CUST_09526,college student,18,tier 2,5.383223447,4.593734153,3,smart TV,medium,premium,682.49,32,True,1,0,1.0,0.731058579,1,too expensive,news junkie,227.49666666666667,0.8533426483643416
CUST_09527,college student,21,tier 2,2.847323835,2.365866701,2,other device,high,premium,738.88,2,False,12,1,1.8,0.858148935,0,none,news junkie,369.44,0.8309088948430061
CUST_09528,college student,21,tier 1,1.902684285,1.637859405,3,smart TV,medium,basic,231.93,5,True,53,0,2.3,0.908877039,1,too expensive,sports enthusiast,77.31,0.8608151220421731
CUST_09529,working professional,32,tier 2,3.338767014,1.299317309,2,laptop,high,premium,684.04,4,False,1,1,1.2,0.768524783,1,too expensive,family viewer,342.02,0.38916082001282165
CUST_09530,retired individual,51,tier 2,3.394708967,1.247998823,2,smart TV,medium,standard,371.85,20,False,43,0,1.8,0.858148935,0,none,news junkie,185.925,0.3676305789779946
CUST_09531,working professional,26,tier 3,1.731276063,1.316708769,1,tablet,high,standard,336.27,20,True,44,0,0.8,0.689974481,1,no time to watch,binge watcher,336.27,0.7605423520489117
CUST_09532,retired individual,82,tier 1,1.204269363,0.379977348,2,smart TV,high,standard,390.38,13,False,58,0,1.7,0.845534735,1,no time to watch,family viewer,195.19,0.3155252136062187
CUST_09533,retired individual,86,tier 3,0.955558294,0.643810964,3,laptop,low,standard,376.64,9,False,50,0,3.2,0.960834277,1,too expensive,sports enthusiast,125.54666666666667,0.6737537291471618
CUST_09534,retired individual,78,tier 2,4.565165945,2.312218862,2,laptop,low,standard,386.31,16,True,0,0,1.0,0.731058579,1,technical issues,family viewer,193.155,0.5064917441900351
CUST_09535,retired individual,71,tier 3,4.260442235,1.917253899,2,laptop,high,standard,344.24,25,False,58,0,1.5,0.817574476,1,switched to competitor,casual viewer,172.12,0.4500128844018936
CUST_09536,working professional,31,tier 3,2.843693466,2.437485914,1,smart TV,high,premium,646.15,8,True,37,0,0.8,0.689974481,1,too expensive,binge watcher,646.15,0.8571549441398195
CUST_09537,retired individual,88,tier 2,3.643119704,2.269540261,1,phone,medium,premium,704.52,16,True,39,0,0.9,0.710949503,1,too expensive,binge watcher,704.52,0.6229661513751896
CUST_09538,retired individual,62,tier 1,6.222533529,3.893392572,1,phone,low,basic,216.33,20,True,57,0,1.3,0.785834983,0,none,news junkie,216.33,0.6256925019133955
CUST_09539,working professional,37,tier 1,3.1726084,1.877902794,2,smart TV,medium,basic,238.39,4,False,58,0,2.2,0.900249511,1,technical issues,news junkie,119.195,0.5919113099492518
CUST_09540,retired individual,65,tier 2,1.953642024,1.632218829,3,smart TV,high,premium,717.68,21,False,38,0,2.1,0.890903179,0,none,news junkie,239.22666666666666,0.8354748766399386
CUST_09541,school student,11,tier 2,5.041282429,1.71903701,2,tablet,medium,premium,712.59,3,False,16,2,2.1,0.890903179,1,too expensive,binge watcher,356.295,0.34099200634172605
CUST_09542,college student,18,tier 3,5.46007229,4.706617298,1,smart TV,high,standard,348.13,34,True,58,0,0.6,0.645656306,0,none,news junkie,348.13,0.8620064072448389
CUST_09543,college student,24,tier 3,1.333492283,0.789216662,1,other device,medium,standard,365.07,30,False,24,2,1.5,0.817574476,1,no time to watch,binge watcher,365.07,0.5918419416904867
CUST_09544,college student,18,tier 2,6.971885984,4.805579211,1,laptop,high,basic,228.45,16,True,51,1,0.6,0.645656306,1,switched to competitor,casual viewer,228.45,0.6892796614902302
CUST_09545,retired individual,85,tier 2,5.948533071,3.243593288,2,laptop,high,basic,219.3,12,True,23,0,0.6,0.645656306,1,switched to competitor,binge watcher,109.65,0.5452761629271271
CUST_09546,retired individual,56,tier 2,4.181372979,2.36679447,3,tablet,high,basic,185.06,1,True,55,0,2.2,0.900249511,1,too expensive,news junkie,61.68666666666667,0.5660328513831916
CUST_09547,college student,21,tier 3,5.494929285,3.254490679,2,other device,medium,standard,363.74,12,True,29,0,0.9,0.710949503,1,technical issues,sports enthusiast,181.87,0.5922716217448101
CUST_09548,college student,20,tier 3,4.527846969,3.478180209,2,other device,medium,standard,357.29,21,True,19,0,0.9,0.710949503,1,technical issues,news junkie,178.645,0.7681753011560317
CUST_09549,college student,18,tier 2,1.057903194,0.723848831,2,laptop,medium,premium,687.61,29,True,45,1,1.5,0.817574476,1,too expensive,casual viewer,343.805,0.6842297434258431
CUST_09550,working professional,46,tier 1,1.842388568,0.910168924,3,other device,high,basic,201.1,5,True,37,1,2.0,0.880797078,1,too expensive,sports enthusiast,67.03333333333333,0.4940157249173726
CUST_09551,school student,12,tier 3,2.917323653,2.621417903,2,phone,high,basic,160.72,3,False,57,0,2.1,0.890903179,1,content not interesting,sports enthusiast,80.36,0.8985694474811843
CUST_09552,college student,22,tier 3,2.466703902,2.055929867,1,laptop,high,standard,358.44,15,True,59,0,0.8,0.689974481,1,switched to competitor,family viewer,358.44,0.8334724996109404
CUST_09553,retired individual,84,tier 3,2.722451757,1.810099804,3,other device,high,premium,656.32,14,False,16,0,1.7,0.845534735,0,none,binge watcher,218.77333333333334,0.6648785600500909
CUST_09554,college student,19,tier 3,3.54209017,3.172619389,1,tablet,medium,basic,199.16,1,True,9,0,1.0,0.731058579,1,technical issues,casual viewer,199.16,0.8956913112689054
CUST_09555,working professional,49,tier 1,4.044713477,3.220848845,2,laptop,high,basic,242.18,7,True,50,0,1.0,0.731058579,1,content not interesting,sports enthusiast,121.09,0.7963107555863097
CUST_09556,working professional,33,tier 1,2.066819864,1.281020517,2,tablet,high,basic,212.48,10,True,25,1,0.8,0.689974481,1,content not interesting,family viewer,106.24,0.6198026926840102
CUST_09557,college student,23,tier 3,2.388226811,1.068159666,3,smart TV,high,premium,623.19,18,True,55,0,1.6,0.832018385,1,too expensive,casual viewer,207.73000000000002,0.44726056213762183
CUST_09558,retired individual,52,tier 2,3.607944203,1.884373231,2,phone,low,standard,395.78,12,True,15,0,1.0,0.731058579,0,none,casual viewer,197.89,0.5222844714264557
CUST_09559,working professional,44,tier 2,2.416243415,1.47254739,2,phone,medium,premium,692.31,24,True,4,3,1.1,0.750260106,1,too expensive,casual viewer,346.155,0.6094366903841102
CUST_09560,college student,23,tier 2,3.009904725,1.226791747,1,laptop,high,standard,393.46,34,False,56,0,1.1,0.750260106,0,none,binge watcher,393.46,0.40758491018349424
CUST_09561,college student,20,tier 3,3.666744131,1.933402338,2,tablet,high,standard,382.03,8,False,25,1,1.1,0.750260106,1,content not interesting,binge watcher,191.015,0.527280407065851
CUST_09562,working professional,45,tier 3,1.65574402,1.354247802,1,other device,high,standard,384.96,24,False,56,0,1.3,0.785834983,1,no time to watch,family viewer,384.96,0.8179089192784764
CUST_09563,college student,22,tier 2,3.997946111,1.45246415,2,smart TV,low,basic,174.47,7,True,15,0,1.0,0.731058579,1,technical issues,binge watcher,87.235,0.3633025832948752
CUST_09564,college student,18,tier 3,4.876919258,2.828630018,2,tablet,high,basic,160.14,27,True,29,0,0.6,0.645656306,1,switched to competitor,binge watcher,80.07,0.5800034547137463
CUST_09565,retired individual,58,tier 1,3.447909227,2.865413464,2,smart TV,low,standard,413.7,21,False,25,0,1.8,0.858148935,1,technical issues,sports enthusiast,206.85,0.831058266140369
CUST_09566,college student,23,tier 2,4.975417745,2.899980684,1,laptop,low,basic,186.28,17,False,48,1,1.8,0.858148935,1,technical issues,sports enthusiast,186.28,0.5828617480239341
CUST_09567,retired individual,55,tier 2,3.29559418,2.284063885,3,other device,low,basic,221.7,22,False,45,1,2.6,0.93086158,1,too expensive,casual viewer,73.89999999999999,0.6930658813701388
CUST_09568,working professional,46,tier 1,1.936919121,1.329796069,2,tablet,medium,premium,772.32,1,False,59,0,2.8,0.942675824,1,too expensive,casual viewer,386.16,0.6865521923875931
CUST_09569,college student,18,tier 1,4.014997716,3.540633981,1,smart TV,medium,basic,228.74,13,False,28,0,1.0,0.731058579,1,technical issues,family viewer,228.74,0.881852053586573
CUST_09570,college student,20,tier 2,1.136774154,0.651952402,2,phone,medium,premium,723.81,7,True,10,0,0.8,0.689974481,0,none,family viewer,361.905,0.57351092977084
CUST_09571,working professional,34,tier 2,1.888399342,1.042087602,3,tablet,low,premium,707.17,22,True,51,2,2.6,0.93086158,1,too expensive,binge watcher,235.72333333333333,0.551836456846213
CUST_09572,college student,23,tier 1,5.738925819,2.401457104,1,other device,high,basic,219.24,9,False,36,1,1.1,0.750260106,0,none,casual viewer,219.24,0.41845062643072295
CUST_09573,retired individual,84,tier 2,3.450683623,2.661440333,2,tablet,high,premium,726.44,33,False,25,1,1.1,0.750260106,1,too expensive,casual viewer,363.22,0.7712791503864855
CUST_09574,retired individual,51,tier 2,2.576579901,2.024161557,3,phone,medium,standard,393.23,2,True,50,1,2.7,0.937026644,0,none,sports enthusiast,131.07666666666668,0.7856001501115488
CUST_09575,retired individual,89,tier 2,2.511742928,1.480252711,1,other device,high,standard,444.79,13,True,26,0,0.4,0.59868766,1,switched to competitor,sports enthusiast,444.79,0.5893328869362702
CUST_09576,working professional,39,tier 1,1.859984392,1.558378069,2,phone,low,standard,434.91,4,False,24,2,2.7,0.937026644,1,no time to watch,news junkie,217.455,0.8378447021936084
CUST_09577,retired individual,76,tier 3,1.360701568,0.846902178,1,tablet,medium,premium,606.59,6,False,27,1,1.2,0.768524783,1,too expensive,news junkie,606.59,0.6224011185970795
CUST_09578,college student,19,tier 3,5.404875596,2.564937994,2,laptop,low,premium,629.45,21,False,48,0,2.2,0.900249511,1,too expensive,binge watcher,314.725,0.47456004276920644
CUST_09579,working professional,45,tier 1,2.462752158,1.599922513,1,other device,high,basic,212.8,33,False,58,2,1.6,0.832018385,1,switched to competitor,casual viewer,212.8,0.649648202643053
CUST_09580,college student,23,tier 2,4.192170516,2.808749655,2,other device,high,standard,411.98,30,True,40,0,1.0,0.731058579,1,switched to competitor,news junkie,205.99,0.6699989049300399
CUST_09581,working professional,40,tier 2,3.000400259,1.78251454,2,laptop,high,premium,666.6,20,False,41,0,1.5,0.817574476,1,too expensive,news junkie,333.3,0.5940922497434032
CUST_09582,working professional,28,tier 3,2.442400992,0.990949569,2,laptop,medium,premium,634.33,26,False,38,0,2.0,0.880797078,1,too expensive,family viewer,317.165,0.40572763123083433
CUST_09583,working professional,29,tier 3,3.251406644,1.497778415,1,smart TV,high,standard,373.75,24,False,12,1,0.4,0.59868766,0,none,casual viewer,373.75,0.4606555189778963
CUST_09584,college student,20,tier 2,1.256009438,0.970620673,2,smart TV,high,standard,370.77,34,False,28,1,1.3,0.785834983,1,no time to watch,sports enthusiast,185.385,0.772781353096807
CUST_09585,school student,12,tier 2,5.579471296,4.47771187,1,phone,medium,standard,371.09,31,True,28,0,0.5,0.622459331,1,technical issues,casual viewer,371.09,0.8025333642652008
CUST_09586,working professional,35,tier 3,2.80849045,1.173274685,3,tablet,medium,premium,648.23,2,False,56,0,3.2,0.960834277,1,too expensive,family viewer,216.07666666666668,0.41775989838242106
CUST_09587,retired individual,52,tier 2,4.067676408,3.241846394,2,laptop,medium,basic,198.9,20,False,24,0,1.4,0.802183889,1,technical issues,casual viewer,99.45,0.7969774556363876
CUST_09588,working professional,46,tier 2,3.138246175,2.476313115,3,other device,high,premium,703.8,20,True,55,0,1.4,0.802183889,1,too expensive,family viewer,234.6,0.789075482582242
CUST_09589,college student,23,tier 2,4.654930861,4.03778479,1,other device,low,basic,214.95,10,True,3,2,0.9,0.710949503,0,none,binge watcher,214.95,0.8674210016370852
CUST_09590,retired individual,72,tier 1,3.211073707,1.755974732,3,smart TV,medium,basic,232.3,29,True,18,1,1.3,0.785834983,1,too expensive,casual viewer,77.43333333333334,0.5468497120362115
CUST_09591,retired individual,65,tier 1,2.029920104,0.629861407,3,smart TV,high,premium,764.89,1,False,41,0,2.9,0.947846437,1,too expensive,family viewer,254.96333333333334,0.31028876740461114
CUST_09592,retired individual,83,tier 3,3.219832983,2.400319256,2,phone,high,standard,382.47,27,False,14,0,0.8,0.689974481,1,switched to competitor,family viewer,191.235,0.745479429732272
CUST_09593,school student,17,tier 2,2.59602506,2.332531943,1,phone,medium,standard,376.86,17,False,7,0,0.9,0.710949503,1,technical issues,binge watcher,376.86,0.8985013199371812
CUST_09594,school student,13,tier 2,2.60997312,1.542034992,3,laptop,low,standard,425.9,27,True,43,0,2.3,0.908877039,1,too expensive,casual viewer,141.96666666666667,0.5908240894067139
CUST_09595,working professional,46,tier 2,1.852329848,0.752293399,1,tablet,high,premium,696.37,6,False,45,0,1.3,0.785834983,1,too expensive,sports enthusiast,696.37,0.4061336050986099
CUST_09596,working professional,47,tier 1,3.132539959,2.54388166,3,phone,high,standard,443.74,28,False,53,1,1.9,0.869891526,0,none,news junkie,147.91333333333333,0.8120827485987067
CUST_09597,working professional,42,tier 1,2.918121389,1.217602698,3,tablet,medium,premium,738.65,16,True,26,1,1.5,0.817574476,1,too expensive,casual viewer,246.21666666666667,0.41725567092233123
CUST_09598,school student,10,tier 3,5.118124973,4.329634263,2,smart TV,high,standard,347.77,18,False,7,0,0.8,0.689974481,1,switched to competitor,news junkie,173.885,0.8459414894791395
CUST_09599,school student,14,tier 3,4.391399149,3.71394688,3,smart TV,low,standard,343.22,21,True,4,0,1.4,0.802183889,1,too expensive,sports enthusiast,114.40666666666668,0.845732021614508
